county_fips,county_name,state_name,allindustries_2012,allindustries_2013,allindustries_2014,allindustries_2015,pop_2012,pop_2013,pop_2014,pop_2015,metro,specialize
'08123',Weld,CO,9667115,9673804,11093763,11321953,263997,270182,276163,285053,Metro,Nonspecialized
'09001',Fairfield,CT,85990353,90105967,90535116,93157588,934931,940621,943686,944674,Metro,Nonspecialized
'09003',Hartford,CT,74772073,74292730,74640533,79802662,897420,897737,896258,894692,Metro,Nonspecialized
'09005',Litchfield,CT,6726941,6600998,6618221,6713016,187487,186760,185110,183776,Non-Metro,Nonspecialized
'09007',Middlesex,CT,7915203,7709400,7915357,8458265,165512,165219,164555,163577,Metro,Nonspecialized
'09009',New Haven,CT,43175833,42870638,43708888,45142763,864177,862712,861534,859073,Metro,Nonspecialized
'09011',New London,CT,17202894,17053057,17329815,18049470,274267,273405,272053,270639,Metro,Nonspecialized
'09015',Windham,CT,3919490,3933828,4062075,4158732,117995,117668,116919,116615,Metro,Nonspecialized
'10003',New Castle,DE,46403522,44667436,47584792,49375769,546041,549521,552271,555167,Metro,Nonspecialized
'12007',Bradford,FL,514705,475744,536955,532487,27141,26910,26682,26935,Non-Metro,Nonspecialized
'12009',Brevard,FL,17447276,18479266,19337849,20453753,547753,551299,557299,567934,Metro,Nonspecialized
'12011',Broward,FL,89743811,90685647,91028045,96591919,1816552,1840051,1865385,1887281,Metro,Nonspecialized
'12017',Citrus,FL,2984126,3152277,3329962,3335110,139341,139063,139264,140974,Metro,Nonspecialized
'12019',Clay,FL,3427334,3556115,3738169,3976007,194260,196276,199501,203383,Metro,Nonspecialized
'12027',DeSoto,FL,689720,696931,705234,735286,34781,34641,35094,35355,Non-Metro,Nonspecialized
'12031',Duval,FL,50422209,52801664,55020224,60146765,880870,886873,898372,912081,Metro,Nonspecialized
'12033',Escambia,FL,12227760,12805754,13065102,13417598,304218,307782,309449,311236,Metro,Nonspecialized
'12035',Flagler,FL,1531382,1518968,1673340,1809151,98605,100013,102471,105188,Metro,Nonspecialized
'12043',Glades,FL,152816,156381,155695,171573,13007,13079,13439,13607,Non-Metro,Nonspecialized
'12049',Hardee,FL,939935,805441,880659,893349,27379,27255,27264,27252,Non-Metro,Nonspecialized
'12053',Hernando,FL,2633857,2749631,2904161,3031267,173110,174019,175695,178326,Metro,Nonspecialized
'12055',Highlands,FL,1965581,2009938,2021272,2088782,98045,97817,98085,99447,Metro,Nonspecialized
'12057',Hillsborough,FL,69057930,72067480,73038229,77093796,1281677,1293189,1317116,1347077,Metro,Nonspecialized
'12069',Lake,FL,6230532,6422689,6882927,7452383,303437,307922,315657,325518,Metro,Nonspecialized
'12075',Levy,FL,581640,575354,591815,636701,39935,39535,39418,39688,Non-Metro,Nonspecialized
'12079',Madison,FL,362413,406033,431438,490530,18939,18724,18516,18398,Non-Metro,Nonspecialized
'12083',Marion,FL,7009583,6995538,7420360,7956019,334294,335800,339079,343514,Metro,Nonspecialized
'12086',Miami-Dade,FL,111586915,122052488,133312487,141734334,2607979,2641273,2667299,2692593,Metro,Nonspecialized
'12091',Okaloosa,FL,9140341,9329688,10052242,10518816,190254,193408,195479,198681,Metro,Nonspecialized
'12093',Okeechobee,FL,925995,908218,985724,1021477,39287,38989,39101,39409,Non-Metro,Nonspecialized
'12101',Pasco,FL,8266513,8499640,8802656,9330553,470762,475679,485447,497292,Metro,Nonspecialized
'12103',Pinellas,FL,40311793,41718441,41717631,44125945,922075,929085,937457,948391,Metro,Nonspecialized
'12105',Polk,FL,19157678,19464436,19076894,20779632,615294,622656,634932,649425,Metro,Nonspecialized
'12107',Putnam,FL,1905422,1935991,1952850,1925314,73021,72377,71936,71910,Non-Metro,Nonspecialized
'12111',St. Lucie,FL,5965363,6114134,6455883,7030683,283726,286138,291002,298307,Metro,Nonspecialized
'12113',Santa Rosa,FL,2971653,2915756,3170088,3436526,158366,160649,163154,166850,Metro,Nonspecialized
'12117',Seminole,FL,16650371,16719253,16696583,17902542,431487,436512,442326,448722,Metro,Nonspecialized
'12121',Suwannee,FL,919159,838937,834329,851332,43492,43550,43777,43651,Non-Metro,Nonspecialized
'12125',Union,FL,264560,292438,312172,341763,15235,15069,15170,15180,Non-Metro,Nonspecialized
'12127',Volusia,FL,13762528,13944597,14294901,14864234,497279,501282,507913,518190,Metro,Nonspecialized
'13001',Appling,GA,1374576,1376048,1438850,1441442,18379,18351,18456,18437,Non-Metro,Nonspecialized
'13005',Bacon,GA,255876,270872,283667,294501,11188,11200,11213,11281,Non-Metro,Nonspecialized
'13011',Banks,GA,268943,277931,278882,297924,18233,18299,18284,18468,Non-Metro,Nonspecialized
'13013',Barrow,GA,1390315,1424282,1529155,1627424,70161,71325,72982,75107,Metro,Nonspecialized
'13019',Berrien,GA,341440,353548,349910,357317,19160,19022,18790,18966,Non-Metro,Nonspecialized
'13021',Bibb,GA,7167185,7432348,7761612,7847315,156189,154566,153914,153540,Metro,Nonspecialized
'13025',Brantley,GA,151436,161176,174691,185462,18539,18280,18390,18449,Metro,Nonspecialized
'13029',Bryan,GA,687612,538974,614130,675360,32272,33120,33847,35052,Metro,Nonspecialized
'13033',Burke,GA,1850797,1926635,1930283,2013643,23131,22918,22709,22742,Metro,Nonspecialized
'13035',Butts,GA,432557,459228,478757,496195,23426,23225,23377,23548,Metro,Nonspecialized
'13043',Candler,GA,201552,209233,220903,221767,11126,10951,10888,10935,Non-Metro,Nonspecialized
'13045',Carroll,GA,3353145,3402585,3423783,3503813,111444,112333,114052,114689,Metro,Nonspecialized
'13047',Catoosa,GA,1046361,1110049,1156914,1203236,65004,65343,65585,65897,Metro,Nonspecialized
'13049',Charlton,GA,163950,164843,171319,184139,13332,13083,12921,13009,Non-Metro,Nonspecialized
'13051',Chatham,GA,13440614,14286886,15418409,16146221,276521,277992,282849,286622,Metro,Nonspecialized
'13053',Chattahoochee,GA,2026093,1917181,1872789,1925964,12632,12436,11956,11462,Metro,Nonspecialized
'13057',Cherokee,GA,4188950,4521718,4978816,5417044,220788,224481,230578,235609,Metro,Nonspecialized
'13063',Clayton,GA,12287593,12441695,13032225,14472569,266073,264668,267576,273567,Metro,Nonspecialized
'13067',Cobb,GA,36037927,39856023,42305451,44138636,707629,716873,729146,740144,Metro,Nonspecialized
'13069',Coffee,GA,1103001,1146575,1190466,1248675,43140,43096,42891,43071,Non-Metro,Nonspecialized
'13071',Colquitt,GA,1049218,1098133,1127492,1176767,46163,46300,46085,45755,Non-Metro,Nonspecialized
'13073',Columbia,GA,2609516,2625153,2842066,3077847,132518,136190,139281,144080,Metro,Nonspecialized
'13075',Cook,GA,275916,302470,310803,328203,16908,17061,17296,17085,Non-Metro,Nonspecialized
'13077',Coweta,GA,2686270,2799979,2943389,3069482,130793,133091,135435,138278,Metro,Nonspecialized
'13079',Crawford,GA,98052,96407,97091,111027,12659,12543,12479,12411,Metro,Nonspecialized
'13081',Crisp,GA,612347,625893,634035,663463,23555,23230,22950,22850,Non-Metro,Nonspecialized
'13083',Dade,GA,268358,258672,262756,280038,16534,16463,16326,16202,Metro,Nonspecialized
'13087',Decatur,GA,630047,685598,697526,732456,27494,27417,27269,27183,Non-Metro,Nonspecialized
'13089',DeKalb,GA,30991175,32286038,33845306,35110394,708800,715014,722615,732758,Metro,Nonspecialized
'13097',Douglas,GA,2877646,3027748,3164261,3408785,133804,136270,138447,140671,Metro,Nonspecialized
'13101',Echols,GA,36278,37317,38224,37986,4010,4039,4067,4045,Metro,Nonspecialized
'13113',Fayette,GA,3210279,3442214,3594069,3749486,107463,108287,109550,110546,Metro,Nonspecialized
'13115',Floyd,GA,3244987,3248422,3352739,3418967,96065,96006,96061,96303,Metro,Nonspecialized
'13117',Forsyth,GA,7233568,7173592,8323121,9687387,187613,194781,203679,212125,Metro,Nonspecialized
'13119',Franklin,GA,704106,742279,682895,731276,21955,22098,22247,22319,Non-Metro,Nonspecialized
'13121',Fulton,GA,134314837,139253582,147560690,157362127,975321,982983,994342,1007803,Metro,Nonspecialized
'13125',Glascock,GA,25974,27264,30083,31654,3126,3069,3029,3034,Non-Metro,Nonspecialized
'13131',Grady,GA,472177,486289,500068,547740,25352,25178,25265,25124,Non-Metro,Nonspecialized
'13135',Gwinnett,GA,37609424,39151597,41076356,43473302,839357,856374,875418,892926,Metro,Nonspecialized
'13147',Hart,GA,609488,679944,679780,745841,25582,25528,25419,25506,Non-Metro,Nonspecialized
'13149',Heard,GA,1189494,843014,1169187,1293933,11657,11565,11623,11522,Metro,Nonspecialized
'13151',Henry,GA,4060459,4563930,4879661,5210952,208275,210371,213439,217004,Metro,Nonspecialized
'13159',Jasper,GA,160778,157313,158192,166377,13586,13524,13469,13624,Metro,Nonspecialized
'13163',Jefferson,GA,413611,420631,431111,436764,16414,16345,16261,16067,Non-Metro,Nonspecialized
'13165',Jenkins,GA,105602,113292,120034,128588,9143,9251,9091,8943,Non-Metro,Nonspecialized
'13169',Jones,GA,295235,315488,329189,340012,28778,28740,28811,28554,Metro,Nonspecialized
'13173',Lanier,GA,104489,116090,138886,154502,10480,10416,10346,10270,Metro,Nonspecialized
'13177',Lee,GA,433905,445733,441648,444211,28748,29089,29216,29282,Metro,Nonspecialized
'13183',Long,GA,72830,74117,78195,84756,16164,16641,17172,17799,Metro,Nonspecialized
'13185',Lowndes,GA,4024413,4197278,4330870,4540681,114214,113073,113838,113739,Metro,Nonspecialized
'13195',Madison,GA,329369,327538,314277,320924,28050,28173,28366,28396,Metro,Nonspecialized
'13209',Montgomery,GA,113328,115850,116668,118686,8964,9008,8997,8994,Non-Metro,Nonspecialized
'13211',Morgan,GA,522427,551839,577661,602249,17823,17726,17985,18011,Metro,Nonspecialized
'13215',Muscogee,GA,9135304,9043815,9335821,9574774,199466,203669,201245,199651,Metro,Nonspecialized
'13219',Oconee,GA,899643,798769,939898,1013537,33526,34047,35073,35872,Metro,Nonspecialized
'13223',Paulding,GA,1570289,1656134,1745249,1911268,145025,147086,148962,152253,Metro,Nonspecialized
'13229',Pierce,GA,297563,312478,320959,337792,18861,18985,19005,19130,Non-Metro,Nonspecialized
'13231',Pike,GA,212954,210758,217469,227993,17795,17789,17748,17943,Metro,Nonspecialized
'13235',Pulaski,GA,222707,229870,231782,240549,11692,11537,11456,11363,Metro,Nonspecialized
'13239',Quitman,GA,25359,23875,25411,26302,2407,2370,2300,2303,Non-Metro,Nonspecialized
'13243',Randolph,GA,151240,158011,160556,164959,7317,7187,7283,7156,Non-Metro,Nonspecialized
'13247',Rockdale,GA,2893852,2937080,3095858,3364285,85625,86670,87516,88678,Metro,Nonspecialized
'13255',Spalding,GA,1667881,1660425,1644954,1722568,63727,63619,63860,64016,Metro,Nonspecialized
'13257',Stephens,GA,735811,692609,719554,761460,25701,25552,25414,25500,Non-Metro,Nonspecialized
'13263',Talbot,GA,78973,64154,70563,79846,6546,6445,6381,6321,Non-Metro,Nonspecialized
'13265',Taliaferro,GA,15350,14806,16011,17079,1670,1688,1689,1638,Non-Metro,Nonspecialized
'13269',Taylor,GA,121372,121713,132197,161593,8381,8413,8428,8314,Non-Metro,Nonspecialized
'13273',Terrell,GA,199864,194468,207181,205414,9244,9222,9128,9099,Metro,Nonspecialized
'13275',Thomas,GA,1913739,1910818,2069464,2210695,44615,44932,45052,45038,Non-Metro,Nonspecialized
'13277',Tift,GA,1453934,1468751,1588889,1827658,40998,40297,40610,40722,Non-Metro,Nonspecialized
'13279',Toombs,GA,825263,846874,885610,929404,27136,27182,27121,27166,Non-Metro,Nonspecialized
'13283',Treutlen,GA,70166,71516,77063,83876,6753,6641,6769,6755,Non-Metro,Nonspecialized
'13287',Turner,GA,172472,175802,173424,177263,8435,8194,8061,8036,Non-Metro,Nonspecialized
'13293',Upson,GA,523044,508966,519519,507143,26626,26488,26229,26292,Non-Metro,Nonspecialized
'13297',Walton,GA,1690330,1659260,1823789,2019169,84882,86011,87610,88495,Metro,Nonspecialized
'13299',Ware,GA,1134958,1167992,1185144,1225054,35859,35760,35578,35422,Non-Metro,Nonspecialized
'13301',Warren,GA,106328,118320,121207,127141,5568,5551,5500,5458,Non-Metro,Nonspecialized
'13309',Wheeler,GA,98809,113819,134721,140673,7911,7915,7960,7897,Non-Metro,Nonspecialized
'13317',Wilkes,GA,226527,223833,224493,231362,10058,9935,9930,9890,Non-Metro,Nonspecialized
'16001',Ada,ID,20515186,22059110,23307808,24060515,408899,416177,426420,433467,Metro,Nonspecialized
'16009',Benewah,ID,258361,270739,282457,288413,9125,9022,9067,9035,Non-Metro,Nonspecialized
'16011',Bingham,ID,1245117,1274560,1283247,1277880,45526,45412,45191,44976,Non-Metro,Nonspecialized
'16019',Bonneville,ID,3927849,4095855,4316051,4687404,106874,107460,108381,109997,Metro,Nonspecialized
'16021',Boundary,ID,269976,274945,282420,303703,10838,10869,10984,11334,Non-Metro,Nonspecialized
'16023',Butte,ID,970676,879205,839908,778853,2722,2626,2609,2501,Metro,Nonspecialized
'16025',Camas,ID,42816,45596,54617,47496,1080,1044,1037,1065,Non-Metro,Nonspecialized
'16027',Canyon,ID,4240971,4505558,4652430,4932801,193742,198673,202710,207086,Metro,Nonspecialized
'16039',Elmore,ID,909575,968435,972658,1039290,26265,26236,26208,25790,Non-Metro,Nonspecialized
'16045',Gem,ID,261485,278088,278911,293311,16688,16681,16807,16907,Metro,Nonspecialized
'16065',Madison,ID,921292,965274,1025966,1099154,37728,37642,38060,38092,Non-Metro,Nonspecialized
'16069',Nez Perce,ID,1633918,1687618,1717692,1818788,39562,39916,39983,40146,Metro,Nonspecialized
'16075',Payette,ID,601368,708219,720614,804946,22672,22553,22775,22837,Non-Metro,Nonspecialized
'16083',Twin Falls,ID,2559983,2755485,2835781,3040618,78440,79788,80927,82107,Non-Metro,Nonspecialized
'16087',Washington,ID,377176,367564,379053,360423,10054,9962,10019,9967,Non-Metro,Nonspecialized
'17001',Adams,IL,3087705,3044777,3014695,3015137,67164,66997,67031,66974,Non-Metro,Nonspecialized
'17009',Brown,IL,324599,350969,348437,346562,6894,6863,6838,6821,Non-Metro,Nonspecialized
'17011',Bureau,IL,1112481,1273063,1261063,1169193,34350,34096,33836,33471,Non-Metro,Nonspecialized
'17015',Carroll,IL,460533,524165,472655,424346,15075,14939,14786,14628,Non-Metro,Nonspecialized
'17021',Christian,IL,1204840,1322715,1337422,1230070,34520,34183,33882,33546,Non-Metro,Nonspecialized
'17027',Clinton,IL,876316,991471,1011197,1029515,38071,37879,37801,37809,Metro,Nonspecialized
'17031',Cook,IL,352175982,357645409,367251284,382626329,5230016,5240283,5239254,5224823,Metro,Nonspecialized
'17035',Cumberland,IL,221220,244400,233935,227601,10942,10901,10894,10857,Non-Metro,Nonspecialized
'17039',De Witt,IL,605073,653762,653780,652454,16497,16385,16243,16260,Metro,Nonspecialized
'17043',DuPage,IL,77317240,78783372,81252783,87146018,927668,931296,932419,931819,Metro,Nonspecialized
'17049',Effingham,IL,1634403,1772530,1823344,1835932,34351,34312,34337,34396,Non-Metro,Nonspecialized
'17051',Fayette,IL,431259,497073,492016,500196,22130,22145,22002,22059,Non-Metro,Nonspecialized
'17053',Ford,IL,462068,517212,485148,450611,13982,13803,13704,13726,Metro,Nonspecialized
'17055',Franklin,IL,789989,781691,763468,743276,39874,39574,39485,39427,Non-Metro,Nonspecialized
'17057',Fulton,IL,806162,869996,826146,777342,36624,36375,35951,35750,Non-Metro,Nonspecialized
'17059',Gallatin,IL,178794,225516,194242,173736,5419,5408,5308,5278,Non-Metro,Nonspecialized
'17063',Grundy,IL,3029930,2876271,2971099,3056661,50168,50177,50409,50499,Metro,Nonspecialized
'17067',Hancock,IL,406602,519008,465506,425480,18893,18603,18621,18539,Non-Metro,Nonspecialized
'17073',Henry,IL,1263882,1428239,1447595,1423695,50160,49831,49673,49459,Metro,Nonspecialized
'17081',Jefferson,IL,1662704,1535791,1493514,1531845,38666,38657,38442,38390,Non-Metro,Nonspecialized
'17083',Jersey,IL,379421,419542,421658,448357,22732,22620,22523,22306,Metro,Nonspecialized
'17089',Kane,IL,19740673,22840476,23664436,24344111,521431,523590,526636,529702,Metro,Nonspecialized
'17091',Kankakee,IL,4066623,4066509,4059361,4142811,112976,112227,111461,110795,Metro,Nonspecialized
'17093',Kendall,IL,2522487,2514203,2572624,2820243,118344,119709,121565,122946,Metro,Nonspecialized
'17095',Knox,IL,1809613,1961587,1919533,1845667,52302,52149,51953,51416,Non-Metro,Nonspecialized
'17097',Lake,IL,52674944,55602376,59950605,64208998,701220,703411,703357,703413,Metro,Nonspecialized
'17099',LaSalle,IL,5004746,5177257,5478914,5486312,113109,112687,111933,111304,Non-Metro,Nonspecialized
'17103',Lee,IL,1186717,1414479,1465032,1462496,35114,35008,34789,34427,Non-Metro,Nonspecialized
'17105',Livingston,IL,1402025,1567103,1547470,1482058,38553,37444,37116,36749,Non-Metro,Nonspecialized
'17107',Logan,IL,873745,940613,911052,881688,30388,29890,29755,29540,Non-Metro,Nonspecialized
'17111',McHenry,IL,9128138,9350524,9668140,9739697,307529,306944,306749,307188,Metro,Nonspecialized
'17113',McLean,IL,10594254,11012654,12128818,12660613,172560,174777,173843,172673,Metro,Nonspecialized
'17117',Macoupin,IL,915726,1008113,972193,934090,47179,46851,46381,46089,Metro,Nonspecialized
'17119',Madison,IL,9731724,9652820,10339840,9917864,268083,267246,266637,266071,Metro,Nonspecialized
'17121',Marion,IL,1141861,1194005,1183379,1149034,38919,38594,38486,38378,Non-Metro,Nonspecialized
'17125',Mason,IL,460354,541608,515072,440379,14346,14194,13920,13689,Non-Metro,Nonspecialized
'17131',Mercer,IL,310594,368643,322173,332085,16190,16133,15964,15839,Metro,Nonspecialized
'17133',Monroe,IL,743514,851484,855263,873575,33321,33547,33684,33893,Metro,Nonspecialized
'17135',Montgomery,IL,1088618,1162432,1137603,1046231,29605,29329,29424,29196,Non-Metro,Nonspecialized
'17137',Morgan,IL,1197486,1297589,1314554,1293161,35365,35027,34729,34605,Non-Metro,Nonspecialized
'17141',Ogle,IL,2565998,2767883,2872476,2899907,52834,52341,52067,51657,Non-Metro,Nonspecialized
'17143',Peoria,IL,11891836,11180915,11312949,11700873,187121,188377,187272,186315,Metro,Nonspecialized
'17149',Pike,IL,381273,513850,528408,520196,16261,16105,15974,15981,Non-Metro,Nonspecialized
'17159',Richland,IL,493637,519522,507221,494090,16182,16097,16107,16043,Non-Metro,Nonspecialized
'17161',Rock Island,IL,9959074,9970432,10653410,10905569,147638,147509,146789,145958,Metro,Nonspecialized
'17163',St. Clair,IL,9808778,9695933,9997648,9887075,268612,266807,265587,264079,Metro,Nonspecialized
'17183',Vermilion,IL,2646468,2849395,2978968,2950964,80774,80495,79695,78990,Metro,Nonspecialized
'17189',Washington,IL,638948,629999,643890,671622,14618,14432,14394,14246,Non-Metro,Nonspecialized
'17191',Wayne,IL,424654,467399,439940,391849,16624,16608,16532,16427,Non-Metro,Nonspecialized
'17197',Will,IL,23322081,24579240,27080319,28402323,682091,683474,685109,686687,Metro,Nonspecialized
'18003',Allen,IN,17062793,16960237,18500453,19408933,360753,363265,365361,368040,Metro,Nonspecialized
'18011',Boone,IN,2270432,2401928,2502271,2663710,59070,60479,61820,63400,Metro,Nonspecialized
'18019',Clark,IN,3905610,3990737,4177023,4211877,111912,112746,114185,115090,Metro,Nonspecialized
'18025',Crawford,IN,212532,206064,219673,225647,10650,10584,10628,10510,Non-Metro,Nonspecialized
'18027',Daviess,IN,939563,1006016,1013624,1013188,32139,32276,32697,32836,Non-Metro,Nonspecialized
'18041',Fayette,IN,488286,486101,488610,525376,23953,23850,23479,23426,Non-Metro,Nonspecialized
'18043',Floyd,IN,2237372,2371694,2536906,2661238,75344,76099,76257,76761,Metro,Nonspecialized
'18047',Franklin,IN,404552,410599,442763,421416,22993,22924,22913,22890,Non-Metro,Nonspecialized
'18055',Greene,IN,487032,522720,573850,542857,33001,32781,32720,32450,Non-Metro,Nonspecialized
